participant,time,nested_time,device_name,device_location,angle_x,posture
2,5.9830000000000005,5.9830000000000005,cd:75:20:e1:ef:ef,Lower back,0.862,good1
2,6.042999999999999,6.042999999999999,cd:75:20:e1:ef:ef,Lower back,0.868,good1
2,6.07,6.07,fe:77:90:13:0e:6b,Neck,-4.62,good1
2,6.161000000000001,6.161000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.928,good1
2,6.162000000000003,6.162000000000003,cd:75:20:e1:ef:ef,Lower back,0.873,good1
2,6.189,6.189,ea:e4:fd:d7:dc:2a,Mid-back,-1.928,good1
2,6.189,6.189,fe:77:90:13:0e:6b,Neck,-4.62,good1
2,6.2520000000000024,6.2520000000000024,cd:75:20:e1:ef:ef,Lower back,0.879,good1
2,6.371000000000002,6.371000000000002,cd:75:20:e1:ef:ef,Lower back,0.879,good1
2,6.371000000000002,6.371000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-1.928,good1
2,6.400000000000002,6.400000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-1.934,good1
2,6.400000000000002,6.400000000000002,fe:77:90:13:0e:6b,Neck,-4.62,good1
2,6.429000000000002,6.429000000000002,fe:77:90:13:0e:6b,Neck,-4.625,good1
2,6.431000000000001,6.431000000000001,cd:75:20:e1:ef:ef,Lower back,0.879,good1
2,6.431000000000001,6.431000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.945,good1
2,6.519000000000002,6.519000000000002,fe:77:90:13:0e:6b,Neck,-4.636,good1
2,6.52,6.52,ea:e4:fd:d7:dc:2a,Mid-back,-1.95,good1
2,6.552,6.552,cd:75:20:e1:ef:ef,Lower back,0.884,good1
2,6.638999999999999,6.638999999999999,fe:77:90:13:0e:6b,Neck,-4.647,good1
2,6.667999999999999,6.667999999999999,fe:77:90:13:0e:6b,Neck,-4.653,good1
2,6.672000000000001,6.672000000000001,cd:75:20:e1:ef:ef,Lower back,0.884,good1
2,6.731000000000002,6.731000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-1.956,good1
2,6.760999999999999,6.760999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-1.967,good1
2,6.760999999999999,6.760999999999999,cd:75:20:e1:ef:ef,Lower back,0.895,good1
2,6.819000000000003,6.819000000000003,fe:77:90:13:0e:6b,Neck,-4.647,good1
2,6.850000000000001,6.850000000000001,fe:77:90:13:0e:6b,Neck,-4.642,good1
2,6.850999999999999,6.850999999999999,cd:75:20:e1:ef:ef,Lower back,0.901,good1
2,6.881,6.881,ea:e4:fd:d7:dc:2a,Mid-back,-1.967,good1
2,6.972000000000001,6.972000000000001,cd:75:20:e1:ef:ef,Lower back,0.906,good1
2,7,7,ea:e4:fd:d7:dc:2a,Mid-back,-1.967,good1
2,7.029,7.029,ea:e4:fd:d7:dc:2a,Mid-back,-1.972,good1
2,7.029,7.029,fe:77:90:13:0e:6b,Neck,-4.642,good1
2,7.0340000000000025,7.0340000000000025,cd:75:20:e1:ef:ef,Lower back,0.906,good1
2,7.059000000000001,7.059000000000001,fe:77:90:13:0e:6b,Neck,-4.647,good1
2,7.179000000000002,7.179000000000002,fe:77:90:13:0e:6b,Neck,-4.658,good1
2,7.18,7.18,ea:e4:fd:d7:dc:2a,Mid-back,-1.978,good1
2,7.241,7.241,cd:75:20:e1:ef:ef,Lower back,0.906,good1
2,7.243000000000002,7.243000000000002,cd:75:20:e1:ef:ef,Lower back,0.906,good1
2,7.269000000000002,7.269000000000002,fe:77:90:13:0e:6b,Neck,-4.68,good1
2,7.300000000000001,7.300000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-2.005,good1
2,7.3919999999999995,7.3919999999999995,cd:75:20:e1:ef:ef,Lower back,0.912,good1
2,7.417999999999999,7.417999999999999,fe:77:90:13:0e:6b,Neck,-4.697,good1
2,7.449000000000002,7.449000000000002,fe:77:90:13:0e:6b,Neck,-4.708,good1
2,7.452999999999999,7.452999999999999,cd:75:20:e1:ef:ef,Lower back,0.912,good1
2,7.48,7.48,ea:e4:fd:d7:dc:2a,Mid-back,-2.027,good1
2,7.541,7.541,ea:e4:fd:d7:dc:2a,Mid-back,-2.038,good1
2,7.569000000000003,7.569000000000003,fe:77:90:13:0e:6b,Neck,-4.713,good1
2,7.5710000000000015,7.5710000000000015,cd:75:20:e1:ef:ef,Lower back,0.912,good1
2,7.631,7.631,ea:e4:fd:d7:dc:2a,Mid-back,-2.043,good1
2,7.66,7.66,fe:77:90:13:0e:6b,Neck,-4.713,good1
2,7.6910000000000025,7.6910000000000025,cd:75:20:e1:ef:ef,Lower back,0.917,good1
2,7.720000000000002,7.720000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-2.054,good1
2,7.75,7.75,ea:e4:fd:d7:dc:2a,Mid-back,-2.054,good1
2,7.778000000000002,7.778000000000002,fe:77:90:13:0e:6b,Neck,-4.708,good1
2,7.782,7.782,cd:75:20:e1:ef:ef,Lower back,0.923,good1
2,7.84,7.84,ea:e4:fd:d7:dc:2a,Mid-back,-2.054,good1
2,7.843,7.843,cd:75:20:e1:ef:ef,Lower back,0.928,good1
2,7.899000000000001,7.899000000000001,fe:77:90:13:0e:6b,Neck,-4.702,good1
2,7.962,7.962,cd:75:20:e1:ef:ef,Lower back,0.934,good1
2,7.990000000000002,7.990000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-2.049,good1
2,8.049,NA,fe:77:90:13:0e:6b,Neck,-4.702,transition
2,8.051000000000002,NA,cd:75:20:e1:ef:ef,Lower back,0.934,transition
2,8.078,NA,fe:77:90:13:0e:6b,Neck,-4.702,transition
2,8.080000000000002,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.043,transition
2,8.169,NA,fe:77:90:13:0e:6b,Neck,-4.713,transition
2,8.170000000000002,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.043,transition
2,8.173000000000002,NA,cd:75:20:e1:ef:ef,Lower back,0.939,transition
2,8.259,NA,fe:77:90:13:0e:6b,Neck,-4.735,transition
2,8.261,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.049,transition
2,8.262,NA,cd:75:20:e1:ef:ef,Lower back,0.939,transition
2,8.32,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.049,transition
2,8.380000000000003,NA,fe:77:90:13:0e:6b,Neck,-4.746,transition
2,8.41,NA,cd:75:20:e1:ef:ef,Lower back,0.945,transition
2,8.440000000000001,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.054,transition
2,8.4410000000000025,NA,cd:75:20:e1:ef:ef,Lower back,0.95,transition
2,8.468,NA,fe:77:90:13:0e:6b,Neck,-4.752,transition
2,8.589000000000002,NA,fe:77:90:13:0e:6b,Neck,-4.752,transition
2,8.591000000000001,NA,cd:75:20:e1:ef:ef,Lower back,0.95,transition
2,8.620000000000001,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.049,transition
2,8.651,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.043,transition
2,8.652000000000001,NA,cd:75:20:e1:ef:ef,Lower back,0.956,transition
2,8.679000000000002,NA,fe:77:90:13:0e:6b,Neck,-4.757,transition
2,8.77,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.032,transition
2,8.77,NA,cd:75:20:e1:ef:ef,Lower back,0.961,transition
2,8.798000000000002,NA,fe:77:90:13:0e:6b,Neck,-4.752,transition
2,8.86,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.016,transition
2,8.862000000000002,NA,cd:75:20:e1:ef:ef,Lower back,0.967,transition
2,8.918,NA,fe:77:90:13:0e:6b,Neck,-4.746,transition
2,8.920000000000002,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2,transition
2,8.981000000000002,NA,cd:75:20:e1:ef:ef,Lower back,0.967,transition
2,9.039000000000001,NA,fe:77:90:13:0e:6b,Neck,-4.746,transition
2,9.04,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.983,transition
2,9.069000000000003,NA,fe:77:90:13:0e:6b,Neck,-4.752,transition
2,9.071000000000002,NA,cd:75:20:e1:ef:ef,Lower back,0.972,transition
2,9.1910000000000025,NA,cd:75:20:e1:ef:ef,Lower back,0.978,transition
2,9.218,NA,fe:77:90:13:0e:6b,Neck,-4.752,transition
2,9.220000000000002,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.961,transition
2,9.251000000000001,NA,cd:75:20:e1:ef:ef,Lower back,0.983,transition
2,9.279,NA,fe:77:90:13:0e:6b,Neck,-4.752,transition
2,9.280000000000001,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.945,transition
2,9.373000000000001,NA,cd:75:20:e1:ef:ef,Lower back,0.983,transition
2,9.399000000000001,NA,fe:77:90:13:0e:6b,Neck,-4.763,transition
2,9.401,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.923,transition
2,9.461000000000002,NA,cd:75:20:e1:ef:ef,Lower back,0.989,transition
2,9.491,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.901,transition
2,9.52,NA,fe:77:90:13:0e:6b,Neck,-4.763,transition
2,9.55,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.873,transition
2,9.581,NA,cd:75:20:e1:ef:ef,Lower back,1,transition
2,9.638000000000002,NA,fe:77:90:13:0e:6b,Neck,-4.768,transition
2,9.669,NA,fe:77:90:13:0e:6b,Neck,-4.774,transition
2,9.671,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.846,transition
2,9.673000000000002,NA,cd:75:20:e1:ef:ef,Lower back,1.011,transition
2,9.789000000000001,NA,fe:77:90:13:0e:6b,Neck,-4.774,transition
2,9.791,NA,cd:75:20:e1:ef:ef,Lower back,1.022,transition
2,9.82,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.824,transition
2,9.882000000000001,NA,cd:75:20:e1:ef:ef,Lower back,1.033,transition
2,9.908000000000001,NA,fe:77:90:13:0e:6b,Neck,-4.774,transition
2,9.91,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.796,transition
2,9.940000000000001,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.78,transition
2,9.999000000000002,NA,fe:77:90:13:0e:6b,Neck,-4.768,transition
2,10.001000000000001,NA,cd:75:20:e1:ef:ef,Lower back,1.044,transition
2,10.061,NA,cd:75:20:e1:ef:ef,Lower back,1.049,transition
2,10.09,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.763,transition
2,10.09,NA,fe:77:90:13:0e:6b,Neck,-4.774,transition
2,10.120000000000001,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.752,transition
2,10.239,NA,fe:77:90:13:0e:6b,Neck,-4.779,transition
2,10.240000000000002,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.747,transition
2,10.241,NA,cd:75:20:e1:ef:ef,Lower back,1.06,transition
2,10.269000000000002,NA,fe:77:90:13:0e:6b,Neck,-4.79,transition
2,10.271,NA,cd:75:20:e1:ef:ef,Lower back,1.071,transition
2,10.361,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.741,transition
2,10.389,NA,fe:77:90:13:0e:6b,Neck,-4.812,transition
2,10.391000000000002,NA,cd:75:20:e1:ef:ef,Lower back,1.082,transition
2,10.479,NA,fe:77:90:13:0e:6b,Neck,-4.839,transition
2,10.482,NA,cd:75:20:e1:ef:ef,Lower back,1.093,transition
2,10.510000000000002,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.736,transition
2,10.599,NA,fe:77:90:13:0e:6b,Neck,-4.867,transition
2,10.601000000000003,NA,cd:75:20:e1:ef:ef,Lower back,1.11,transition
2,10.630000000000003,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.741,transition
2,10.66,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.736,transition
2,10.66,NA,cd:75:20:e1:ef:ef,Lower back,1.121,transition
2,10.719000000000001,NA,fe:77:90:13:0e:6b,Neck,-4.905,transition
2,10.75,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.736,transition
2,10.781000000000002,NA,cd:75:20:e1:ef:ef,Lower back,1.132,transition
2,10.869999999999997,NA,fe:77:90:13:0e:6b,Neck,-4.944,transition
2,10.869999999999997,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.741,transition
2,10.872,NA,cd:75:20:e1:ef:ef,Lower back,1.143,transition
2,10.899000000000001,NA,fe:77:90:13:0e:6b,Neck,-4.988,transition
2,10.990000000000002,NA,fe:77:90:13:0e:6b,Neck,-5.449,transition
2,10.993000000000002,NA,cd:75:20:e1:ef:ef,Lower back,1.154,transition
2,11.018999999999998,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.747,transition
2,11.079,NA,fe:77:90:13:0e:6b,Neck,-6.427,transition
2,11.081000000000003,NA,cd:75:20:e1:ef:ef,Lower back,1.165,transition
2,11.170000000000002,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.752,transition
2,11.200000000000003,NA,fe:77:90:13:0e:6b,Neck,-7.641,transition
2,11.201999999999998,NA,cd:75:20:e1:ef:ef,Lower back,1.17,transition
2,11.230000000000004,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.774,transition
2,11.261000000000003,NA,cd:75:20:e1:ef:ef,Lower back,1.181,transition
2,11.349000000000004,NA,fe:77:90:13:0e:6b,Neck,-8.888,transition
2,11.350999999999999,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.802,transition
2,11.378999999999998,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.813,transition
2,11.383000000000003,NA,cd:75:20:e1:ef:ef,Lower back,1.192,transition
2,11.439,NA,fe:77:90:13:0e:6b,Neck,-10.19,transition
2,11.471000000000004,NA,cd:75:20:e1:ef:ef,Lower back,1.203,transition
2,11.530000000000001,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.829,transition
2,11.558,NA,fe:77:90:13:0e:6b,Neck,-11.519,transition
2,11.560000000000002,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.846,transition
2,11.591000000000001,NA,cd:75:20:e1:ef:ef,Lower back,1.208,transition
2,11.619999999999997,NA,fe:77:90:13:0e:6b,Neck,-12.98,transition
2,11.651000000000003,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.928,transition
2,11.679000000000002,NA,fe:77:90:13:0e:6b,Neck,-14.315,transition
2,11.683,NA,cd:75:20:e1:ef:ef,Lower back,1.219,transition
2,11.799,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2,transition
2,11.799,NA,fe:77:90:13:0e:6b,Neck,-15.507,transition
2,11.802,NA,cd:75:20:e1:ef:ef,Lower back,1.23,transition
2,11.889000000000003,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.032,transition
2,11.892000000000003,NA,cd:75:20:e1:ef:ef,Lower back,1.236,transition
2,11.948999999999998,NA,fe:77:90:13:0e:6b,Neck,-16.776,transition
2,11.950000000000003,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.076,transition
2,12.070999999999998,-1.929000000000002,cd:75:20:e1:ef:ef,Lower back,1.241,neck slouch
2,12.073,-1.9269999999999996,cd:75:20:e1:ef:ef,Lower back,1.241,neck slouch
2,12.099000000000004,-1.9009999999999962,fe:77:90:13:0e:6b,Neck,-18.182,neck slouch
2,12.130000000000003,-1.8699999999999974,ea:e4:fd:d7:dc:2a,Mid-back,-2.109,neck slouch
2,12.158000000000001,-1.8419999999999987,fe:77:90:13:0e:6b,Neck,-19.698,neck slouch
2,12.192,-1.8079999999999998,cd:75:20:e1:ef:ef,Lower back,1.247,neck slouch
2,12.219000000000001,-1.7809999999999988,ea:e4:fd:d7:dc:2a,Mid-back,-2.153,neck slouch
2,12.249000000000002,-1.7509999999999977,fe:77:90:13:0e:6b,Neck,-21.22,neck slouch
2,12.280000000000001,-1.7199999999999989,fe:77:90:13:0e:6b,Neck,-22.692,neck slouch
2,12.280000000000001,-1.7199999999999989,ea:e4:fd:d7:dc:2a,Mid-back,-2.197,neck slouch
2,12.280999999999999,-1.7190000000000012,cd:75:20:e1:ef:ef,Lower back,1.252,neck slouch
2,12.402000000000001,-1.597999999999999,cd:75:20:e1:ef:ef,Lower back,1.252,neck slouch
2,12.429000000000002,-1.570999999999998,fe:77:90:13:0e:6b,Neck,-24.011,neck slouch
2,12.43,-1.5700000000000003,ea:e4:fd:d7:dc:2a,Mid-back,-2.23,neck slouch
2,12.491,-1.5090000000000003,cd:75:20:e1:ef:ef,Lower back,1.258,neck slouch
2,12.578000000000003,-1.421999999999997,fe:77:90:13:0e:6b,Neck,-25.384,neck slouch
2,12.608000000000004,-1.391999999999996,fe:77:90:13:0e:6b,Neck,-26.993,neck slouch
2,12.613,-1.3870000000000005,cd:75:20:e1:ef:ef,Lower back,1.263,neck slouch
2,12.669000000000004,-1.330999999999996,ea:e4:fd:d7:dc:2a,Mid-back,-2.252,neck slouch
2,12.701,-1.2989999999999995,cd:75:20:e1:ef:ef,Lower back,1.263,neck slouch
2,12.730000000000004,-1.269999999999996,ea:e4:fd:d7:dc:2a,Mid-back,-2.28,neck slouch
2,12.730000000000004,-1.269999999999996,fe:77:90:13:0e:6b,Neck,-28.581,neck slouch
2,12.761000000000003,-1.2389999999999972,ea:e4:fd:d7:dc:2a,Mid-back,-2.302,neck slouch
2,12.819000000000003,-1.1809999999999974,fe:77:90:13:0e:6b,Neck,-29.855,neck slouch
2,12.820999999999998,-1.179000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-2.329,neck slouch
2,12.820999999999998,-1.179000000000002,cd:75:20:e1:ef:ef,Lower back,1.269,neck slouch
2,12.881,-1.1189999999999998,cd:75:20:e1:ef:ef,Lower back,1.274,neck slouch
2,12.908999999999999,-1.091000000000001,fe:77:90:13:0e:6b,Neck,-31.042,neck slouch
2,12.939999999999998,-1.0600000000000023,ea:e4:fd:d7:dc:2a,Mid-back,-2.362,neck slouch
2,12.971000000000004,-1.0289999999999964,ea:e4:fd:d7:dc:2a,Mid-back,-2.384,neck slouch
2,13.002000000000002,-0.9979999999999976,cd:75:20:e1:ef:ef,Lower back,1.28,neck slouch
2,13.060000000000002,-0.9399999999999977,fe:77:90:13:0e:6b,Neck,-32.3,neck slouch
2,13.119999999999997,-0.8800000000000026,ea:e4:fd:d7:dc:2a,Mid-back,-2.417,neck slouch
2,13.122,-0.8780000000000001,cd:75:20:e1:ef:ef,Lower back,1.28,neck slouch
2,13.239000000000004,-0.7609999999999957,fe:77:90:13:0e:6b,Neck,-33.783,neck slouch
2,13.240000000000002,-0.759999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-2.45,neck slouch
2,13.241,-0.7590000000000003,cd:75:20:e1:ef:ef,Lower back,1.274,neck slouch
2,13.268,-0.7319999999999993,fe:77:90:13:0e:6b,Neck,-35.101,neck slouch
2,13.270000000000003,-0.7299999999999969,ea:e4:fd:d7:dc:2a,Mid-back,-2.488,neck slouch
2,13.301000000000002,-0.6989999999999981,cd:75:20:e1:ef:ef,Lower back,1.274,neck slouch
2,13.358000000000004,-0.6419999999999959,fe:77:90:13:0e:6b,Neck,-36.354,neck slouch
2,13.36,-0.6400000000000006,ea:e4:fd:d7:dc:2a,Mid-back,-2.521,neck slouch
2,13.422000000000004,-0.5779999999999959,cd:75:20:e1:ef:ef,Lower back,1.269,neck slouch
2,13.509,-0.49099999999999966,fe:77:90:13:0e:6b,Neck,-37.82,neck slouch
2,13.541000000000004,-0.4589999999999961,ea:e4:fd:d7:dc:2a,Mid-back,-2.554,neck slouch
2,13.541000000000004,-0.4589999999999961,cd:75:20:e1:ef:ef,Lower back,1.274,neck slouch
2,13.597999999999999,-0.402000000000001,fe:77:90:13:0e:6b,Neck,-39.402,neck slouch
2,13.600999999999999,-0.3990000000000009,cd:75:20:e1:ef:ef,Lower back,1.274,neck slouch
2,13.628999999999998,-0.3710000000000022,fe:77:90:13:0e:6b,Neck,-41.072,neck slouch
2,13.660000000000004,-0.3399999999999963,ea:e4:fd:d7:dc:2a,Mid-back,-2.582,neck slouch
2,13.689999999999998,-0.3100000000000023,ea:e4:fd:d7:dc:2a,Mid-back,-2.62,neck slouch
2,13.691000000000003,-0.3089999999999975,cd:75:20:e1:ef:ef,Lower back,1.274,neck slouch
2,13.718000000000004,-0.2819999999999965,fe:77:90:13:0e:6b,Neck,-43.055,neck slouch
2,13.780999999999999,-0.2190000000000012,ea:e4:fd:d7:dc:2a,Mid-back,-2.664,neck slouch
2,13.811,-0.18900000000000006,cd:75:20:e1:ef:ef,Lower back,1.28,neck slouch
2,13.838999999999999,-0.16100000000000136,fe:77:90:13:0e:6b,Neck,-45.511,neck slouch
2,13.901000000000003,-0.09899999999999665,ea:e4:fd:d7:dc:2a,Mid-back,-2.725,neck slouch
2,13.901000000000003,-0.09899999999999665,cd:75:20:e1:ef:ef,Lower back,1.28,neck slouch
2,13.957999999999998,-0.04200000000000159,fe:77:90:13:0e:6b,Neck,-47.889,neck slouch
2,14.052,0.0519999999999996,cd:75:20:e1:ef:ef,Lower back,1.285,neck slouch
2,14.109000000000002,0.10900000000000176,fe:77:90:13:0e:6b,Neck,-49.955,neck slouch
2,14.109000000000002,0.10900000000000176,ea:e4:fd:d7:dc:2a,Mid-back,-2.774,neck slouch
2,14.111000000000004,0.1110000000000042,cd:75:20:e1:ef:ef,Lower back,1.285,neck slouch
2,14.139000000000003,0.1390000000000029,fe:77:90:13:0e:6b,Neck,-52.136,neck slouch
2,14.140999999999998,0.14099999999999824,ea:e4:fd:d7:dc:2a,Mid-back,-2.834,neck slouch
2,14.228000000000002,0.22800000000000153,fe:77:90:13:0e:6b,Neck,-53.058,neck slouch
2,14.233000000000004,0.2330000000000041,cd:75:20:e1:ef:ef,Lower back,1.285,neck slouch
2,14.29,0.28999999999999915,ea:e4:fd:d7:dc:2a,Mid-back,-2.911,neck slouch
2,14.292000000000002,0.2920000000000016,cd:75:20:e1:ef:ef,Lower back,1.291,neck slouch
2,14.317999999999998,0.31799999999999784,fe:77:90:13:0e:6b,Neck,-52.449,neck slouch
2,14.350000000000001,0.3500000000000014,ea:e4:fd:d7:dc:2a,Mid-back,-3.203,neck slouch
2,14.378999999999998,0.3789999999999978,ea:e4:fd:d7:dc:2a,Mid-back,-3.351,neck slouch
2,14.439,0.43900000000000006,fe:77:90:13:0e:6b,Neck,-52.91,neck slouch
2,14.441000000000003,0.4410000000000025,cd:75:20:e1:ef:ef,Lower back,1.285,neck slouch
2,14.499000000000002,0.49900000000000233,ea:e4:fd:d7:dc:2a,Mid-back,-3.433,neck slouch
2,14.503,0.5030000000000001,cd:75:20:e1:ef:ef,Lower back,1.274,neck slouch
2,14.529000000000003,0.5290000000000035,fe:77:90:13:0e:6b,Neck,-54.207,neck slouch
2,14.561,0.5609999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-3.527,neck slouch
2,14.619,0.6189999999999998,fe:77:90:13:0e:6b,Neck,-54.86,neck slouch
2,14.621000000000002,0.6210000000000022,cd:75:20:e1:ef:ef,Lower back,1.263,neck slouch
2,14.68,0.6799999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-3.625,neck slouch
2,14.707999999999998,0.7079999999999984,fe:77:90:13:0e:6b,Neck,-54.69,neck slouch
2,14.71,0.7100000000000009,cd:75:20:e1:ef:ef,Lower back,1.263,neck slouch
2,14.799,0.7989999999999995,ea:e4:fd:d7:dc:2a,Mid-back,-3.708,neck slouch
2,14.829,0.8290000000000006,fe:77:90:13:0e:6b,Neck,-56.277,neck slouch
2,14.831000000000003,0.8310000000000031,cd:75:20:e1:ef:ef,Lower back,1.258,neck slouch
2,14.921,0.9209999999999994,ea:e4:fd:d7:dc:2a,Mid-back,-3.801,neck slouch
2,14.921,0.9209999999999994,cd:75:20:e1:ef:ef,Lower back,1.247,neck slouch
2,14.948999999999998,0.9489999999999981,fe:77:90:13:0e:6b,Neck,-56.777,neck slouch
2,15.012999999999998,1.0129999999999981,cd:75:20:e1:ef:ef,Lower back,1.241,neck slouch
2,15.04,1.0399999999999991,ea:e4:fd:d7:dc:2a,Mid-back,-3.889,neck slouch
2,15.069000000000003,1.0690000000000026,fe:77:90:13:0e:6b,Neck,-56.728,neck slouch
2,15.097999999999999,1.097999999999999,fe:77:90:13:0e:6b,Neck,-56.744,neck slouch
2,15.100000000000001,1.1000000000000014,ea:e4:fd:d7:dc:2a,Mid-back,-3.966,neck slouch
2,15.100000000000001,1.1000000000000014,cd:75:20:e1:ef:ef,Lower back,1.241,neck slouch
2,15.160000000000004,1.1600000000000037,ea:e4:fd:d7:dc:2a,Mid-back,-4.043,neck slouch
2,15.221000000000004,1.2210000000000036,cd:75:20:e1:ef:ef,Lower back,1.236,neck slouch
2,15.247999999999998,1.2479999999999976,fe:77:90:13:0e:6b,Neck,-56.959,neck slouch
2,15.310000000000002,1.3100000000000023,fe:77:90:13:0e:6b,Neck,-57.469,neck slouch
2,15.310000000000002,1.3100000000000023,ea:e4:fd:d7:dc:2a,Mid-back,-4.131,neck slouch
2,15.311999999999998,1.3119999999999976,cd:75:20:e1:ef:ef,Lower back,1.236,neck slouch
2,15.43,1.4299999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-4.224,neck slouch
2,15.43,1.4299999999999997,cd:75:20:e1:ef:ef,Lower back,1.241,neck slouch
2,15.457999999999998,1.4579999999999984,fe:77:90:13:0e:6b,Neck,-57.491,neck slouch
2,15.518999999999998,1.5189999999999984,ea:e4:fd:d7:dc:2a,Mid-back,-4.296,neck slouch
2,15.521,1.5210000000000008,cd:75:20:e1:ef:ef,Lower back,1.247,neck slouch
2,15.579,1.5790000000000006,fe:77:90:13:0e:6b,Neck,-57.574,neck slouch
2,15.64,1.6400000000000006,ea:e4:fd:d7:dc:2a,Mid-back,-4.351,neck slouch
2,15.642000000000003,1.642000000000003,cd:75:20:e1:ef:ef,Lower back,1.247,neck slouch
2,15.669000000000004,1.669000000000004,fe:77:90:13:0e:6b,Neck,-57.601,neck slouch
2,15.700000000000003,1.7000000000000028,ea:e4:fd:d7:dc:2a,Mid-back,-4.417,neck slouch
2,15.729,1.7289999999999992,fe:77:90:13:0e:6b,Neck,-57.64,neck slouch
2,15.732,1.7319999999999993,cd:75:20:e1:ef:ef,Lower back,1.252,neck slouch
2,15.759,1.7590000000000003,ea:e4:fd:d7:dc:2a,Mid-back,-4.471,neck slouch
2,15.82,1.8200000000000003,cd:75:20:e1:ef:ef,Lower back,1.252,neck slouch
2,15.847999999999999,1.847999999999999,fe:77:90:13:0e:6b,Neck,-57.678,neck slouch
2,15.910000000000004,1.9100000000000037,ea:e4:fd:d7:dc:2a,Mid-back,-4.526,neck slouch
2,15.910000000000004,1.9100000000000037,cd:75:20:e1:ef:ef,Lower back,1.258,neck slouch
2,15.968000000000004,1.9680000000000035,fe:77:90:13:0e:6b,Neck,-57.706,neck slouch
2,16,2,ea:e4:fd:d7:dc:2a,Mid-back,-4.57,neck slouch
2,16.031,2.030999999999999,cd:75:20:e1:ef:ef,Lower back,1.258,neck slouch
2,16.089,2.0889999999999986,fe:77:90:13:0e:6b,Neck,-57.777,neck slouch
2,16.119,2.1189999999999998,fe:77:90:13:0e:6b,Neck,-57.865,neck slouch
2,16.15,2.1499999999999986,ea:e4:fd:d7:dc:2a,Mid-back,-4.609,neck slouch
2,16.15,2.1499999999999986,cd:75:20:e1:ef:ef,Lower back,1.258,neck slouch
2,16.238,2.2379999999999995,fe:77:90:13:0e:6b,Neck,-57.903,neck slouch
2,16.240000000000002,2.240000000000002,cd:75:20:e1:ef:ef,Lower back,1.258,neck slouch
2,16.269,2.2689999999999984,ea:e4:fd:d7:dc:2a,Mid-back,-4.653,neck slouch
2,16.300000000000004,2.3000000000000043,ea:e4:fd:d7:dc:2a,Mid-back,-4.686,neck slouch
2,16.301000000000002,2.301000000000002,cd:75:20:e1:ef:ef,Lower back,1.252,neck slouch
